,Review,flair_labels
263,received sample ordered full size love gently exfoliating removing dry flakes use twice week powerful aha use week feel like maintains results exfoliation without sensitizing skin eczema skin sensitive would recommend people dry sensitive skin wouldnt use sole exfoliator unless extremely sensitive skin feel like still need something stronger end week however think would completely recommend,1
264,received product complimentary influenster testing purposes really like reduces redness doesnt heal pimple fast would like overall enjoyed product,1
265,product good dont feel like anything special texture nice job,1
266,really want love product excited add current skincare regimen unfortunately instantly felt hydrating within days noticed painful acne popping forehead chin area hadnt changed anything else skincare regimen wasnt hormonal ive medications blocking time likely product wasnt compatible microbiome didnt irritate skin though sensitive skin,0
267,bought expecting use day night doesnt work makeup great night however feel like sits top skin,0
268,love mugwort leaves gentle barely feel theyre work,1
269,bought bit ago ive using couple weeks noticed makes eyes itchy also skin eyes itchy im sad really wanted work dont think use,0
270,okay super super hydrating unless use seem brightened face using toner conjunction smells good herby smell doesnt linger light begin like color feel packaging first one arrived broken sg sent new one quickly fine manufacturing issue saw people trouble nozzle thought spraying small press way slow fine mist actually nice big use properly user error two pumps gets whole face neck ill continue use dont think ill spend cur>24 small bottle like though id given 5 stars itd great contained product,0
271,love little patches received try free influenster usually wear night work home days theyre practically invisible think wanted wear public one would notice theyre gentle draw impurities surface,1
272,got four mask acne got one lip mask doesnt make sense since bought fot purpose rest really hydrating,0
273,despite keeping lip cap sealed like youre instructed handful uses longer foamed bummed bc half product left might better sell smaller amounts,0
274,yellow ones transparent expecting blend skin yellow undertones husbands pink undertones hoping would prominent want something blends 5 stars doubt,0
275,cream definitely makes face feel softer never used snail cream little apprehensive first especially since bottle says snail many times pleasantly surprised cream take star slimy makes hard apply try put finger move face immediately starts sliding dripping back tub sensory issues regarding slime cream,0
276,benton lot great products im fan one would rate one 35 due fact quite think hard product permeate skin think ingredients really nice didnt notice difference using entire tube,0
277,ive using serum havent seen many breakouts hard tell since break every time wear mask covid19 work dont find moisturizing add either cica cream hydrium moisture power enriched cream top,0
